SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/1/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/2/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/3/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/4/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/5/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/6/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/7/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/8/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/9/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/10/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
